,u,v,Distance_miles,TimeToCross_minutes,edge_id,lon_u,lat_u,isHighPriority_u,lon_v,lat_v,isHighPriority_v,heading_u,heading_v
28623,IA161163235,IA161167933,0.0251363714083274,0,28623,-93.6394937,42.0227773,0,-93.639492,42.0226663,0,0.980024879372429,0.9800189414576521
28624,IA161155951,IA161167933,2.241063759710723,2,28624,-93.6347775,42.0162627,0,-93.639492,42.0226663,0,0.9812905032071098,0.9800189414576521
28625,IA9127991371,IA161167933,0.9531024638450802,1,28625,-93.6338491,42.0227603,0,-93.639492,42.0226663,0,0.981968863684554,0.9800189414576521
28626,IA161169604,IA161169601,0.0312287518946024,0,28626,-93.6101874,42.0083785,0,-93.6100025,42.0083767,0,0.9897374570874469,0.989804642507719
28627,IA161104441,IA161169601,0.3784126928042009,0,28627,-93.6102818,42.010033,0,-93.6100025,42.0083767,0,0.9897555880816208,0.989804642507719
28628,IA161166245,IA161169601,3.948689964419608,4,28628,-93.5866217,42.0082658,0,-93.6100025,42.0083767,0,0.9983284399579379,0.989804642507719
28629,IA161169601,IA161169604,0.0312287518946024,0,28629,-93.6100025,42.0083767,0,-93.6101874,42.0083785,0,0.989804642507719,0.9897374570874469
28630,IA161049365,IA161169604,0.3760032792054793,0,28630,-93.610182,42.006718,0,-93.6101874,42.0083785,0,0.9896864177435787,0.9897374570874469
28631,IA161169608,IA161169604,0.4092900156194143,0,28631,-93.612596,42.0083809,1,-93.6101874,42.0083785,0,0.988861955391195,0.9897374570874469
28632,IA161169617,IA161169608,1.256479036678699,1,28632,-93.620036,42.0083963,1,-93.612596,42.0083809,1,0.9861625374999766,0.988861955391195
28633,IA161169604,IA161169608,0.4088548255031859,0,28633,-93.6101874,42.0083785,0,-93.612596,42.0083809,1,0.9897374570874469,0.988861955391195
28634,IA9738219691,IA161169617,2.114251768348001,2,28634,-93.6213842,42.0172758,0,-93.620036,42.0083963,1,0.9860563484932752,0.9861625374999766
28635,IA2408418782,IA161169617,2.584756669595545,3,28635,-93.6337584,42.0114575,0,-93.620036,42.0083963,1,0.9813801512971938,0.9861625374999766
28636,IA161169608,IA161169617,1.2564790366786995,1,28636,-93.612596,42.0083809,1,-93.620036,42.0083963,1,0.988861955391195,0.9861625374999766
28637,IA161061826,IA161170781,2.8722191235434087,3,28637,-93.435983,42.007739,0,-93.4524807,42.0055114,0,0.05154927785170415,0.04637107823879358
28638,IA161125839,IA161171891,0.0231843024556079,0,28638,-93.6466911,42.0113945,0,-93.6467864,42.0113208,0,0.9767788909378012,0.976739950278465
28639,IA1912308631,IA161171891,1.6554021207864833,1,28639,-93.6393877,42.0083395,0,-93.6467864,42.0113208,0,0.9791775722207481,0.976739950278465
28640,IA161138358,IA161174690,0.3952496068531396,0,28640,-93.6098886,42.0028498,0,-93.6098894,42.0011043,0,0.9896693586031514,0.9896119767043177
28641,IA161174693,IA161174690,0.0476949122063282,0,28641,-93.6101641,42.0011497,0,-93.6098894,42.0011043,0,0.9895112947996538,0.9896119767043177
28642,IA557648169,IA161174693,0.0263817229921076,0,28642,-93.6101658,42.0010332,0,-93.6101641,42.0011497,0,0.9895067934926315,0.9895112947996538
28643,IA1941630217,IA161174693,5.083075834491819,6,28643,-93.6381484,41.9975048,0,-93.6101641,42.0011497,0,0.9789217140072929,0.9895112947996538
28644,IA161139398,IA161175033,0.37583181263624,0,28644,-93.446808,42.015588,0,-93.4445827,42.0155574,0,0.046888982341798384,0.047619446295475695
28645,IA161186255,IA161175033,0.8141545745483405,0,28645,-93.444714,42.01915,0,-93.4445827,42.0155574,0,0.04709288702492292,0.047619446295475695
28646,IA161123090,IA161175033,1.3054923087775463,1,28646,-93.444536,42.009793,0,-93.4445827,42.0155574,0,0.04843206005517774,0.047619446295475695
28647,IA161160357,IA161177024,1.296841700155429,1,28647,-93.6258899,42.0456407,0,-93.6271913,42.0510991,0,0.9856884165901151,0.9854854345125491
28648,IA161142939,IA161177024,0.5152227706156366,0,28648,-93.6302437,42.0510591,0,-93.6271913,42.0510991,0,0.9845084213070238,0.9854854345125491
28649,IA161156529,IA161177024,1.1030218149692812,1,28649,-93.620657,42.051203,0,-93.6271913,42.0510991,0,0.987580463467196,0.9854854345125491
28650,IA161186255,IA161186253,0.7988397539993642,0,28650,-93.444714,42.01915,0,-93.439983,42.0191491,0,0.04709288702492292,0.04861699057991843
28651,IA161140844,IA161186253,0.9101214953616784,1,28651,-93.434593,42.019133,0,-93.439983,42.0191491,0,0.05034427626599186,0.04861699057991843
28652,IA161159377,IA161186253,0.8198254525180146,0,28652,-93.43997,42.0227695,0,-93.439983,42.0191491,0,0.04812958747813756,0.04861699057991843
28653,IA161186253,IA161186255,0.7988397539993642,0,28653,-93.439983,42.0191491,0,-93.444714,42.01915,0,0.04861699057991843,0.04709288702492292
28654,IA161175033,IA161186255,0.8141545745483405,0,28654,-93.4445827,42.0155574,0,-93.444714,42.01915,0,0.047619446295475695,0.04709288702492292
28655,IA8709923841,IA161186255,0.3559238814390603,0,28655,-93.4468219,42.0191526,0,-93.444714,42.01915,0,0.046410615411264323,0.04709288702492292
28656,IA161167657,IA351686992,0.9095119985329768,1,28656,-93.6137596,42.0269217,0,-93.613653,42.0229059,0,0.9890663907858019,0.9889734174598562
28657,IA161132382,IA351686992,0.5541765917642506,0,28657,-93.6103708,42.0229005,0,-93.613653,42.0229059,0,0.9901151623605265,0.9889734174598562
28658,IA161132162,IA351686992,0.5421200264448022,0,28658,-93.6168638,42.0229112,0,-93.613653,42.0229059,0,0.9878576525391228,0.9889734174598562
28659,IA568096675,IA351954927,3.974999487166644,4,28659,-93.7117466,42.0182328,0,-93.7341415,42.0229234,0,0.9552673525991588,0.9487232107923366
28660,IA2400994832,IA351954927,2.2527580841659938,2,28660,-93.7213442,42.0231673,0,-93.7341415,42.0229234,0,0.9528086405170052,0.9487232107923366
28661,IA159453491,IA352903771,0.0552992884504288,0,28661,-93.9553358,41.6147479,0,-93.9553378,41.6145037,0,0.7113216959332487,0.7111908692548267
28662,IA352903774,IA352903771,10.863204986320728,13,28662,-93.8914334,41.6149335,0,-93.9553378,41.6145037,0,0.7037378757373898,0.7111908692548267
28663,IA159447058,IA352903771,15.537456524822652,18,28663,-93.954318,41.548978,0,-93.9553378,41.6145037,0,0.6782032225895861,0.7111908692548267
28664,IA704608852,IA352903774,0.0278381679017457,0,28664,-93.8914373,41.6150564,0,-93.8914334,41.6149335,0,0.7038159784204676,0.7037378757373898
28665,IA352903775,IA352903774,0.9889701169502968,1,28665,-93.8856138,41.6149079,0,-93.8914334,41.6149335,0,0.7028751137588414,0.7037378757373898
28666,IA159493026,IA352903774,1.257992450515277,1,28666,-93.885592,41.611954,0,-93.8914334,41.6149335,0,0.7009857383316521,0.7037378757373898
28667,IA159442943,IA352903775,0.0264492215882044,0,28667,-93.8856145,41.6150247,0,-93.8856138,41.6149079,0,0.7029500813162602,0.7028751137588414
28668,IA5155277851,IA352903775,1.4604868343839874,1,28668,-93.8770195,41.614884,0,-93.8856138,41.6149079,0,0.7015538443040374,0.7028751137588414
28669,IA159493026,IA352903775,0.6689642841863216,0,28669,-93.885592,41.611954,0,-93.8856138,41.6149079,0,0.7009857383316521,0.7028751137588414
28670,IA160720935,IA352903970,0.0298456571284312,0,28670,-93.7757255,41.614953,0,-93.7757256,41.6148212,0,0.6788435032077256,0.6787259163657658
28671,IA535785501,IA352903970,0.7213631726772143,0,28671,-93.7714807,41.6148268,0,-93.7757256,41.6148212,0,0.6773384633710218,0.6787259163657658
28672,IA159451070,IA352904318,0.0281247411441166,0,28672,-93.8335696,41.6148704,0,-93.8335692,41.6147462,0,0.6937317987251713,0.6936393177871109
28673,IA2653309549,IA352904318,3.2631789060897103,3,28673,-93.8143695,41.6148327,0,-93.8335692,41.6147462,0,0.6894408403330571,0.6936393177871109
28674,IA160943517,IA355705940,1.070996929812428,1,28674,-93.7169856,41.6293619,0,-93.7232894,41.6293471,0,0.6704213874372521,0.6734320192222393
28675,IA5110110679,IA355705940,1.7630932913529176,2,28675,-93.7336656,41.6293017,0,-93.7232894,41.6293471,0,0.677928759109629,0.6734320192222393
28676,IA160783647,IA364495203,2.347584848579704,2,28676,-93.5759149,41.6980099,0,-93.5756419,41.6876448,0,0.05214930314971055,0.15841606278392445
28677,IA3927752771,IA364495216,0.6936894463984834,0,28677,-93.5747181,41.6800465,0,-93.5787605,41.6804934,0,0.35945513913583055,0.41329528574356855
28678,IA809160086,IA364495216,0.418381333412877,0,28678,-93.5812233,41.680546,0,-93.5787605,41.6804934,0,0.4757270518962991,0.41329528574356855
28679,IA364495240,IA364495216,1.515042006746696,1,28679,-93.5780459,41.6738746,0,-93.5787605,41.6804934,0,0.4565404011241855,0.41329528574356855
28680,IA391145545,IA364495240,3.279434272024803,3,28680,-93.5757746,41.6595527,0,-93.5780459,41.6738746,0,0.4705029198146049,0.4565404011241855
28681,IA3927752771,IA364495341,1.509128526436901,1,28681,-93.5747181,41.6800465,0,-93.5777135,41.6739046,0,0.35945513913583055,0.45300221565088905
28682,IA364495203,IA364495341,3.134717801345601,3,28682,-93.5756419,41.6876448,0,-93.5777135,41.6739046,0,0.15841606278392445,0.45300221565088905
28683,IA391201526,IA369131079,0.3207956252263523,0,28683,-93.63911,41.731711,0,-93.6409752,41.7318869,0,0.8831432693487831,0.8808905802832159
28684,IA369333054,IA369131079,0.3744480487811922,0,28684,-93.6431827,41.7318768,0,-93.6409752,41.7318869,0,0.8779537305089216,0.8808905802832159
28685,IA160939581,IA369333054,1.7682189789529426,2,28685,-93.6535903,41.7317434,0,-93.6431827,41.7318768,0,0.8652543632288668,0.8779537305089216
28686,IA369131079,IA369333054,0.3744480487811922,0,28686,-93.6409752,41.7318869,0,-93.6431827,41.7318768,0,0.8808905802832159,0.8779537305089216
28687,IA446103832,IA371195692,3.113166133779947,3,28687,-93.5823288,41.7702185,0,-93.6003468,41.7693918,0,0.9996079760976333,0.974615059977118
28688,IA946402647,IA371195692,1.527702399804864,1,28688,-93.6002809,41.7626456,1,-93.6003468,41.7693918,0,0.9725586343699395,0.974615059977118
28689,IA160938029,IA371195692,1.6766221694134338,2,28689,-93.600522,41.7767948,0,-93.6003468,41.7693918,0,0.9764038246891247,0.974615059977118
28690,IA446103855,IA371195731,0.0238180750574261,0,28690,-93.5810928,41.7702857,0,-93.5810911,41.7701806,0,0.0013193535829459182,0.0013233310492295374
28691,IA9571320946,IA371195731,1.7269751095818648,2,28691,-93.5810916,41.7625546,0,-93.5810911,41.7701806,0,0.0014520974558127492,0.0013233310492295374
28692,IA160759803,IA374043459,0.9459179814053902,1,28692,-93.6007336,41.6499587,0,-93.6002729,41.6496147,0,0.5610777365785228,0.5591758842229037
28693,IA160756130,IA374043459,0.3740044920188318,0,28693,-93.6002842,41.6512663,0,-93.6002729,41.6496147,0,0.5618652601754311,0.5591758842229037
28694,IA374382320,IA374382305,0.0327293819868428,0,28694,-93.6222902,41.7098406,0,-93.6224754,41.709881,0,0.8614072753902081,0.8611726350526875
28695,IA160825479,IA374382305,1.538671633933297,1,28695,-93.621631,41.7031916,0,-93.6224754,41.709881,0,0.8396148620441197,0.8611726350526875
28696,IA375015754,IA374382305,0.3079225387380527,0,28696,-93.6220368,41.7112,0,-93.6224754,41.709881,0,0.8660279351406115,0.8611726350526875
28697,IA374382305,IA374382320,0.0327293819868428,0,28697,-93.6224754,41.709881,0,-93.6222902,41.7098406,0,0.8611726350526875,0.8614072753902081
28698,IA374383797,IA374382320,0.8991113169780173,1,28698,-93.6175044,41.7106605,0,-93.6222902,41.7098406,0,0.8739493720493601,0.8614072753902081
28699,IA160850288,IA374382320,0.1445586007757161,0,28699,-93.6220913,41.7104612,0,-93.6222902,41.7098406,0,0.86370175746538,0.8614072753902081
28700,IA374382320,IA374383797,0.8991113169780173,1,28700,-93.6222902,41.7098406,0,-93.6175044,41.7106605,0,0.8614072753902081,0.8739493720493601
28701,IA374384140,IA374383797,0.4044531173573621,0,28701,-93.6155528,41.7115207,0,-93.6175044,41.7106605,0,0.881026081972671,0.8739493720493601
28702,IA374383797,IA374384140,0.3966660639235771,0,28702,-93.6175044,41.7106605,0,-93.6155528,41.7115207,0,0.8739493720493601,0.881026081972671
28703,IA374384176,IA374384140,0.1081163771677026,0,28703,-93.6151025,41.7118576,0,-93.6155528,41.7115207,0,0.8830820839886461,0.881026081972671
28704,IA374384140,IA374384176,0.1081163771677026,0,28704,-93.6155528,41.7115207,0,-93.6151025,41.7118576,0,0.881026081972671,0.8830820839886461
28705,IA374384227,IA374384176,0.1291167903611931,0,28705,-93.614541,41.7122318,0,-93.6151025,41.7118576,0,0.8855112221598742,0.8830820839886461
28706,IA374384424,IA374384227,0.1041295121423894,0,28706,-93.6139954,41.7124383,0,-93.614541,41.7122318,0,0.8874295341843652,0.8855112221598742
28707,IA374384176,IA374384227,0.1293735575478451,0,28707,-93.6151025,41.7118576,0,-93.614541,41.7122318,0,0.8830820839886461,0.8855112221598742
28708,IA374384699,IA374384424,0.2577643368277669,0,28708,-93.6124793,41.7124676,0,-93.6139954,41.7124383,0,0.8913159666872722,0.8874295341843652
28709,IA374384227,IA374384424,0.1041295121423894,0,28709,-93.614541,41.7122318,0,-93.6139954,41.7124383,0,0.8855112221598742,0.8874295341843652
28710,IA374384766,IA374384699,0.0206139271496252,0,28710,-93.6123585,41.7124579,0,-93.6124793,41.7124676,0,0.8915985646781711,0.8913159666872722
28711,IA374384424,IA374384699,0.2606801138747357,0,28711,-93.6139954,41.7124383,0,-93.6124793,41.7124676,0,0.8874295341843652,0.8913159666872722
28712,IA374384699,IA374384766,0.0206139271496252,0,28712,-93.6124793,41.7124676,0,-93.6123585,41.7124579,0,0.8913159666872722,0.8915985646781711
28713,IA374385086,IA374384766,0.3174752904424224,0,28713,-93.6105832,41.7120269,0,-93.6123585,41.7124579,0,0.8950668430552173,0.8915985646781711
28714,IA374384766,IA374385086,0.3205117411244139,0,28714,-93.6123585,41.7124579,0,-93.6105832,41.7120269,0,0.8915985646781711,0.8950668430552173
28715,IA160873904,IA374385086,1.7745493075942196,2,28715,-93.6005541,41.7119134,0,-93.6105832,41.7120269,0,0.9256028939646361,0.8950668430552173
28716,IA375012457,IA375012431,0.0352161473938727,0,28716,-93.6213942,41.7128779,0,-93.6211895,41.7128522,0,0.8721563629598814,0.8724988118912996
28717,IA160850302,IA375012431,0.7035092473657688,0,28717,-93.6200899,41.7158475,0,-93.6211895,41.7128522,0,0.88275796679679,0.8724988118912996
28718,IA375012751,IA375012457,0.022965995013229,0,28718,-93.621431,41.7127803,0,-93.6213942,41.7128779,0,0.8718076277231132,0.8721563629598814
28719,IA375012662,IA375012457,1.123308516844967,1,28719,-93.6272411,41.7150796,0,-93.6213942,41.7128779,0,0.8671060656232907,0.8721563629598814
28720,IA375013030,IA375012662,0.0238853818840224,0,28720,-93.6273143,41.7149895,0,-93.6272411,41.7150796,0,0.8667440433922524,0.8671060656232907
28721,IA848370782,IA375012662,1.0791477803120118,1,28721,-93.6213154,41.7161354,0,-93.6272411,41.7150796,0,0.880971443499166,0.8671060656232907
28722,IA2023441284,IA375012662,2.0370373755275715,2,28722,-93.6385935,41.7171824,0,-93.6272411,41.7150796,0,0.8547938212561952,0.8671060656232907
28723,IA375012431,IA375012720,0.0225090707723342,0,28723,-93.6211895,41.7128522,0,-93.6212294,41.7127574,0,0.8724988118912996,0.8721509892672369
28724,IA10744168205,IA375012720,0.3574287693197975,0,28724,-93.6218002,41.7112381,0,-93.6212294,41.7127574,0,0.8666100876251507,0.8721509892672369
28725,IA375012720,IA375012751,0.0345968574251705,0,28725,-93.6212294,41.7127574,0,-93.621431,41.7127803,0,0.8721509892672369,0.8718076277231132
28726,IA375015754,IA375012751,0.3723843851469683,0,28726,-93.6220368,41.7112,0,-93.621431,41.7127803,0,0.8660279351406115,0.8718076277231132
28727,IA375012662,IA375013030,0.0238853818840224,0,28727,-93.6272411,41.7150796,0,-93.6273143,41.7149895,0,0.8671060656232907,0.8667440433922524
28728,IA375012751,IA375013030,1.130264957569799,1,28728,-93.621431,41.7127803,0,-93.6273143,41.7149895,0,0.8718076277231132,0.8667440433922524
28729,IA10744168205,IA375015754,0.0419517397110086,0,28729,-93.6218002,41.7112381,0,-93.6220368,41.7112,0,0.8666100876251507,0.8660279351406115
28730,IA374382305,IA375015754,0.3079225387380527,0,28730,-93.6224754,41.709881,0,-93.6220368,41.7112,0,0.8611726350526875,0.8660279351406115
28731,IA375012751,IA375015754,0.3723843851469683,0,28731,-93.621431,41.7127803,0,-93.6220368,41.7112,0,0.8718076277231132,0.8660279351406115
28732,IA160974317,IA379594317,0.165378275033551,0,28732,-93.6027023,41.7463566,0,-93.6036775,41.7463593,0,0.9611125434065941,0.9593555959256437
28733,IA12042857284,IA379594317,0.2442385348448471,0,28733,-93.6051087,41.7463674,0,-93.6036775,41.7463593,0,0.9567984890044806,0.9593555959256437
28734,IA10781666516,IA381264753,0.0247394315971466,0,28734,-93.6208048,42.0192926,0,-93.6206583,42.0192942,0,0.9863434830645759,0.986394913076069
28735,IA161163571,IA381264753,0.6775394382606587,0,28735,-93.6169012,42.0201803,0,-93.6206583,42.0192942,0,0.9877456266670757,0.986394913076069
28736,IA10781666531,IA381264753,0.8013110142675013,0,28736,-93.620108,42.0227968,0,-93.6206583,42.0192942,0,0.9867268394315811,0.986394913076069
28737,IA160789440,IA384122467,0.0302374623328283,0,28737,-93.6004008,41.7497113,0,-93.6002225,41.7497096,0,0.9670369311846445,0.9673473405192482
28738,IA6699415905,IA384122467,2.5021797733266102,3,28738,-93.6001582,41.7607593,0,-93.6002225,41.7497096,0,0.9720778067927753,0.9673473405192482
28739,IA390040565,IA384174659,1.8376317483821096,2,28739,-93.5803168,41.6037076,0,-93.5788858,41.6116277,0,0.4974546427795751,0.4948447403769503
28740,IA5948115957,IA386160145,0.0499943172452144,0,28740,-93.6036779,41.7028167,0,-93.6039725,41.702818,0,0.8848128838867092,0.8837496421203309
28741,IA5948115957,IA386160145,0.0815909390354802,0,28741,-93.6036779,41.7028167,0,-93.6039725,41.702818,0,0.8848128838867092,0.8837496421203309
28742,IA558685993,IA390005792,0.0576548103835032,0,28742,-93.8295634,41.7608449,0,-93.8298372,41.7606939,0,0.8125668039314794,0.812393856892707
28743,IA159479583,IA390005792,2.4372733753051,2,28743,-93.8438759,41.7609845,0,-93.8298372,41.7606939,0,0.8095848272015298,0.812393856892707
28744,IA558685984,IA390005792,1.165702713633277,1,28744,-93.8248506,41.75715,0,-93.8298372,41.7606939,0,0.8108714419942608,0.812393856892707
28745,IA160743618,IA390005799,1.0740970159928238,1,28745,-93.8132722,41.7483587,0,-93.8141439,41.7503252,0,0.8065780660946896,0.8079699752812803
28746,IA160743561,IA390005799,1.7575014595831788,2,28746,-93.804733,41.7471833,0,-93.8141439,41.7503252,0,0.8075624424113161,0.8079699752812803
28747,IA390006498,IA390006153,0.9937190576480878,1,28747,-93.8246873,41.7573598,0,-93.8204642,41.7543172,0,0.8110671328011366,0.8096904889751009
28748,IA159462390,IA390006498,0.0656156655359262,0,28748,-93.824551,41.757631,0,-93.8246873,41.7573598,0,0.8113032214885572,0.8110671328011366
28749,IA11863176290,IA390006498,0.0786728652760111,0,28749,-93.8250228,41.7575998,0,-93.8246873,41.7573598,0,0.8111727649491622,0.8110671328011366
28750,IA558685984,IA390006498,0.0549873547656365,0,28750,-93.8248506,41.75715,0,-93.8246873,41.7573598,0,0.8108714419942608,0.8110671328011366
28751,IA159479583,IA390008485,1.6219155808297514,1,28751,-93.8438759,41.7609845,0,-93.8436736,41.7681341,0,0.8095848272015298,0.8146188386348866
28752,IA390005792,IA390008485,2.902676995803049,3,28752,-93.8298372,41.7606939,0,-93.8436736,41.7681341,0,0.812393856892707,0.8146188386348866
28753,IA159479544,IA390008485,0.05772879832877,0,28753,-93.84356,41.768374,0,-93.8436736,41.7681341,0,0.8148090824981268,0.8146188386348866
28754,IA391144795,IA391144749,6.826506627193924,8,28754,-93.4815343,41.6734742,0,-93.483795,41.702908,0,0.27320565545163233,0.21087081164478452
28755,IA160894730,IA391144749,6.53257331948567,7,28755,-93.483647,41.731756,0,-93.483795,41.702908,0,0.15899396783845077,0.21087081164478452
28756,IA160841002,IA391144749,3.488045056267476,4,28756,-93.463241,41.702951,0,-93.483795,41.702908,0,0.217327243582958,0.21087081164478452
28757,IA160899706,IA391144749,3.2738723976927595,3,28757,-93.503087,41.70289,0,-93.483795,41.702908,0,0.20191245830039026,0.21087081164478452
28758,IA391144797,IA391144795,0.1776316394850038,0,28758,-93.4805486,41.6732112,0,-93.4815343,41.6734742,0,0.2735219747608473,0.27320565545163233
28759,IA391144749,IA391144795,6.8265066271939245,8,28759,-93.483795,41.702908,0,-93.4815343,41.6734742,0,0.21087081164478452,0.27320565545163233
28760,IA11402916300,IA391144795,0.8071375028375936,0,28760,-93.4860604,41.6728877,0,-93.4815343,41.6734742,0,0.2755617579023034,0.27320565545163233
28761,IA160832564,IA391144797,0.0625808150258751,0,28761,-93.4802038,41.6731135,0,-93.4805486,41.6732112,0,0.2736427964191277,0.2735219747608473
28762,IA391144795,IA391144797,0.1776316394850038,0,28762,-93.4815343,41.6734742,0,-93.4805486,41.6732112,0,0.27320565545163233,0.2735219747608473
28763,IA160714403,IA391144797,2.242298585070556,2,28763,-93.4895942,41.6659965,0,-93.4805486,41.6732112,0,0.29167422195578546,0.2735219747608473
28764,IA12139374294,IA391144859,0.0649426510617158,0,28764,-93.449859,41.644334,0,-93.449979,41.6440937,0,0.31141960730098023,0.31180226029590985
28765,IA12139378008,IA391144859,0.3014113910545531,0,28765,-93.4482078,41.6441421,0,-93.449979,41.6440937,0,0.3109937602533078,0.31180226029590985
28766,IA160894838,IA391144874,3.2630912594192685,3,28766,-93.483886,41.618699,0,-93.4646835,41.618786,0,0.36634045834974777,0.3522929598876737
28767,IA160871369,IA391144874,3.3303105683528464,3,28767,-93.445085,41.618801,0,-93.4646835,41.618786,0,0.34075380450723547,0.3522929598876737
28768,IA160976217,IA391144874,4.451774636446297,5,28768,-93.4694755,41.6006401,0,-93.4646835,41.618786,0,0.37468618520457975,0.3522929598876737
28769,IA160915943,IA391144874,2.451006156137359,2,28769,-93.464639,41.6296096,0,-93.4646835,41.618786,0,0.33893742274748256,0.3522929598876737
28770,IA160840175,IA391145170,0.032400859577574,0,28770,-93.620347,41.692571,0,-93.6201561,41.692571,0,0.7935870212381531,0.7937941971554648
28771,IA625878975,IA391145170,0.1701581397004001,0,28771,-93.6191536,41.6925777,0,-93.6201561,41.692571,0,0.7949500258352515,0.7937941971554648
28772,IA160823843,IA391145170,0.867883111254627,1,28772,-93.621098,41.696338,0,-93.6201561,41.692571,0,0.8112077186860541,0.7937941971554648
28773,IA160825878,IA391145207,1.00047773654309,1,28773,-93.624633,41.697002,0,-93.6243409,41.6925893,0,0.8094673430354669,0.7897406591104886
28774,IA160962972,IA391145207,2.304619431526622,2,28774,-93.629817,41.686287,0,-93.6243409,41.6925893,0,0.7578189769099446,0.7897406591104886
28775,IA160840175,IA391145207,0.6779053512031582,0,28775,-93.620347,41.692571,0,-93.6243409,41.6925893,0,0.7935870212381531,0.7897406591104886
28776,IA160973688,IA391145310,2.507002200991045,3,28776,-93.6295919,41.679385,0,-93.6277124,41.6685098,0,0.727087030971294,0.6801085959671845
28777,IA391145332,IA391145310,2.191606879200073,2,28777,-93.6290461,41.6589221,0,-93.6277124,41.6685098,0,0.6497070120169403,0.6801085959671845
28778,IA160849444,IA391145310,1.2596002431052704,1,28778,-93.6206154,41.6694684,0,-93.6277124,41.6685098,0,0.6733079420264583,0.6801085959671845
28779,IA391145332,IA391145322,4.269711488319749,5,28779,-93.6290461,41.6589221,0,-93.654066,41.658655,0,0.6497070120169403,0.6786843625895261
28780,IA391145325,IA391145322,4.917393662754359,5,28780,-93.65404,41.6803706,0,-93.654066,41.658655,0,0.7377413597507355,0.6786843625895261
28781,IA391146533,IA391145322,6.618746534114602,7,28781,-93.6344577,41.636753,0,-93.654066,41.658655,0,0.6092970261539832,0.6786843625895261
28782,IA160880154,IA391145324,2.827395875734913,3,28782,-93.6661665,41.6955738,0,-93.653882,41.688366,0,0.7777438603500015,0.7613894931339291
28783,IA160850558,IA391145324,0.8179701523557512,0,28783,-93.649063,41.688359,0,-93.653882,41.688366,0,0.7621740761161202,0.7613894931339291
28784,IA10713415622,IA391145324,2.980650600857785,3,28784,-93.6526497,41.7014666,0,-93.653882,41.688366,0,0.7995010040659961,0.7613894931339291
28785,IA391145325,IA391145324,1.810715944685021,2,28785,-93.65404,41.6803706,0,-93.653882,41.688366,0,0.7377413597507355,0.7613894931339291
28786,IA160847560,IA391145325,0.8268990859475815,0,28786,-93.649169,41.680371,0,-93.65404,41.6803706,0,0.7368476777612992,0.7377413597507355
28787,IA160847567,IA391145325,1.5850831492326494,1,28787,-93.6633769,41.6804258,0,-93.65404,41.6803706,0,0.739304165936107,0.7377413597507355
28788,IA391145322,IA391145325,4.91739366275436,5,28788,-93.654066,41.658655,0,-93.65404,41.6803706,0,0.6786843625895261,0.7377413597507355
28789,IA391145324,IA391145325,1.8107159446850207,2,28789,-93.653882,41.688366,0,-93.65404,41.6803706,0,0.7613894931339291,0.7377413597507355
28790,IA391145310,IA391145332,2.191606879200073,2,28790,-93.6277124,41.6685098,0,-93.6290461,41.6589221,0,0.6801085959671845,0.6497070120169403
28791,IA1192265099,IA391145332,5.0896855949087225,6,28791,-93.6252019,41.6370231,0,-93.6290461,41.6589221,0,0.5949188938961693,0.6497070120169403
28792,IA391145322,IA391145332,4.269711488319749,5,28792,-93.654066,41.658655,0,-93.6290461,41.6589221,0,0.6786843625895261,0.6497070120169403
28793,IA160897928,IA391145332,1.4984037087784063,1,28793,-93.6203124,41.658575,0,-93.6290461,41.6589221,0,0.6326619417148119,0.6497070120169403
28794,IA391145355,IA391145348,1.944881639642469,2,28794,-93.5927024,41.6659312,0,-93.581249,41.66602,0,0.5643292914292821,0.4948869757928248
28795,IA160833398,IA391145348,1.6644241854576487,1,28795,-93.5812286,41.6586699,0,-93.581249,41.66602,0,0.4962447721188366,0.4948869757928248
28796,IA990808092,IA391145348,2.5835997848234977,3,28796,-93.5812659,41.6774293,0,-93.581249,41.66602,0,0.4869954542335469,0.4948869757928248
28797,IA583422435,IA391145355,0.2039387949951918,0,28797,-93.5939034,41.6659218,0,-93.5927024,41.6659312,0,0.5706697144588372,0.5643292914292821
28798,IA160921966,IA391145355,1.6439718632492806,1,28798,-93.5926278,41.6586719,0,-93.5927024,41.6659312,0,0.5472029906068469,0.5643292914292821
28799,IA391145348,IA391145355,1.9448816396424695,2,28799,-93.581249,41.66602,0,-93.5927024,41.6659312,0,0.4948869757928248,0.5643292914292821
28800,IA11070404306,IA391145358,0.0268972158254834,0,28800,-93.6004722,41.6658771,0,-93.6006306,41.665876,0,0.6011367907137075,0.6017839776945916
28801,IA160921959,IA391145358,1.6438610167025975,1,28801,-93.600602,41.6586168,0,-93.6006306,41.665876,0,0.5781569820479716,0.6017839776945916
28802,IA160890978,IA391145362,2.43132430703894,2,28802,-93.6151726,41.6694156,0,-93.6008588,41.6695667,0,0.6626945493164426,0.6199494138373126
28803,IA391145358,IA391145362,0.8366721113439852,1,28803,-93.6006306,41.665876,0,-93.6008588,41.6695667,0,0.6017839776945916,0.6199494138373126
28804,IA11070404333,IA391145374,0.0306076339679492,0,28804,-93.6005478,41.6804148,0,-93.6007281,41.6804147,0,0.7038141391099737,0.7042348546426214
28805,IA7070871592,IA391145374,3.2610270881768537,3,28805,-93.6199217,41.6803574,0,-93.6007281,41.6804147,0,0.7266558645472043,0.7042348546426214
